handle,title,description,price,category,subcategory,location,mainImage,additionalImages
furniture-beds-3,Double Bed,Double bed frame in very good condition. Minor wear consistent with normal use. Fully functional.,1481.00,furniture,beds,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Double%20bed,
furniture-beds-4,Single Bed,"Single bed frame in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",419.00,furniture,beds,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Single%20bed,
furniture-beds-5,Bunk Bed,"Bunk bed for kids in great condition. Clean, well-cared for. No pets, no smoking household.",2353.00,furniture,beds,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Bunk%20bed,
furniture-beds-6,Loft Bed,Loft bed with desk in very good condition. Minor wear consistent with normal use. Fully functional.,2696.00,furniture,beds,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Loft%20bed,
furniture-beds-7,Platform Bed,"Modern platform bed in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",982.00,furniture,beds,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Platform%20bed,
furniture-beds-8,Storage Bed,Bed with storage drawers in very good condition. Minor wear consistent with normal use. Fully functional.,1324.00,furniture,beds,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Storage%20bed,
furniture-beds-9,Canopy Bed,"Elegant canopy bed. Excellent quality, like new. Includes all original parts and accessories.",1912.00,furniture,beds,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Canopy%20bed,
furniture-beds-10,Sleigh Bed,"Classic sleigh bed in great condition. Clean, well-cared for. No pets, no smoking household.",1913.00,furniture,beds,Dubai,https://placehold.co/800x800/EA580C/FFFFFF?text=Sleigh%20bed,
furniture-mattresses-1,Memory Foam Mattress,Memory foam mattress for comfort in very good condition. Minor wear consistent with normal use. Fully functional.,1370.00,furniture,mattresses,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Memory%20foam%20mattress,
furniture-mattresses-2,Spring Mattress,Traditional spring mattress in very good condition. Minor wear consistent with normal use. Fully functional.,713.00,furniture,mattresses,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Spring%20mattress,
furniture-mattresses-3,Hybrid Mattress,"Hybrid mattress with foam and springs in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",863.00,furniture,mattresses,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Hybrid%20mattress,
furniture-mattresses-4,Orthopedic Mattress,"Orthopedic mattress for back support. High-quality materials, sturdy construction. Perfect condition, barely used.",961.00,furniture,mattresses,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Orthopedic%20mattress,
furniture-mattresses-5,Queen Mattress,"Queen size mattress. High-quality materials, sturdy construction. Perfect condition, barely used.",1942.00,furniture,mattresses,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Queen%20mattress,
furniture-mattresses-6,King Mattress,"King size mattress in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",1250.00,furniture,mattresses,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=King%20mattress,
furniture-mattresses-7,Double Mattress,"Double size mattress in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",1140.00,furniture,mattresses,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Double%20mattress,
furniture-mattresses-8,Single Mattress,"Single size mattress. High-quality materials, sturdy construction. Perfect condition, barely used.",1465.00,furniture,mattresses,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Single%20mattress,
furniture-mattresses-9,Pillow Top Mattress,"Pillow top mattress in great condition. Clean, well-cared for. No pets, no smoking household.",960.00,furniture,mattresses,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Pillow%20top%20mattress,
furniture-mattresses-10,Cooling Mattress,"Cooling gel memory foam mattress. High-quality materials, sturdy construction. Perfect condition, barely used.",1097.00,furniture,mattresses,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Cooling%20mattress,
furniture-bed-frames-1,Metal Bed Frame,"Sturdy metal bed frame in great condition. Clean, well-cared for. No pets, no smoking household.",1037.00,furniture,bed-frames,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=Metal%20bed%20frame,
furniture-bed-frames-2,Wooden Bed Frame,"Solid wood bed frame in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",741.00,furniture,bed-frames,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Wooden%20bed%20frame,
furniture-bed-frames-3,Upholstered Bed Frame,"Upholstered headboard bed frame in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",459.00,furniture,bed-frames,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Upholstered%20bed%20frame,
furniture-bed-frames-4,Platform Bed Frame,"Low profile platform bed frame. High-quality materials, sturdy construction. Perfect condition, barely used.",1233.00,furniture,bed-frames,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Platform%20bed%20frame,
furniture-bed-frames-5,Storage Bed Frame,"Bed frame with storage. High-quality materials, sturdy construction. Perfect condition, barely used.",417.00,furniture,bed-frames,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Storage%20bed%20frame,
furniture-bed-frames-6,Adjustable Bed Frame,Adjustable height bed frame in very good condition. Minor wear consistent with normal use. Fully functional.,1234.00,furniture,bed-frames,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Adjustable%20bed%20frame,
furniture-bed-frames-7,Canopy Bed Frame,"Canopy bed frame in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",382.00,furniture,bed-frames,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Canopy%20bed%20frame,
furniture-bed-frames-8,Sleigh Bed Frame,"Sleigh style bed frame in great condition. Clean, well-cared for. No pets, no smoking household.",213.00,furniture,bed-frames,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Sleigh%20bed%20frame,
furniture-bed-frames-9,Modern Bed Frame,"Modern design bed frame. High-quality materials, sturdy construction. Perfect condition, barely used.",410.00,furniture,bed-frames,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Modern%20bed%20frame,
furniture-bed-frames-10,Vintage Bed Frame,"Vintage style bed frame. Excellent quality, like new. Includes all original parts and accessories.",323.00,furniture,bed-frames,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Vintage%20bed%20frame,
furniture-wardrobes-1,Sliding Door Wardrobe,"Sliding door wardrobe. Excellent quality, like new. Includes all original parts and accessories.",790.00,furniture,wardrobes,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Sliding%20door%20wardrobe,
furniture-wardrobes-2,Mirror Wardrobe,"Wardrobe with mirror doors. High-quality materials, sturdy construction. Perfect condition, barely used.",2068.00,furniture,wardrobes,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Mirror%20wardrobe,
furniture-wardrobes-3,Walk-In Wardrobe,"Walk-in wardrobe system. Excellent quality, like new. Includes all original parts and accessories.",3303.00,furniture,wardrobes,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Walk-in%20wardrobe,
furniture-wardrobes-4,Built-In Wardrobe,"Built-in wardrobe unit. Excellent quality, like new. Includes all original parts and accessories.",2290.00,furniture,wardrobes,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Built-in%20wardrobe,
furniture-wardrobes-5,3-Door Wardrobe,"3-door wardrobe in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",639.00,furniture,wardrobes,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=3-door%20wardrobe,
furniture-wardrobes-6,4-Door Wardrobe,4-door wardrobe in very good condition. Minor wear consistent with normal use. Fully functional.,2206.00,furniture,wardrobes,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=4-door%20wardrobe,
furniture-wardrobes-7,Corner Wardrobe,"Corner wardrobe in great condition. Clean, well-cared for. No pets, no smoking household.",959.00,furniture,wardrobes,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Corner%20wardrobe,
furniture-wardrobes-8,Modern Wardrobe,Modern design wardrobe in very good condition. Minor wear consistent with normal use. Fully functional.,2070.00,furniture,wardrobes,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Modern%20wardrobe,
furniture-wardrobes-9,Vintage Wardrobe,"Vintage style wardrobe. Excellent quality, like new. Includes all original parts and accessories.",1250.00,furniture,wardrobes,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Vintage%20wardrobe,
furniture-wardrobes-10,Kids Wardrobe,"Kids wardrobe in great condition. Clean, well-cared for. No pets, no smoking household.",1259.00,furniture,wardrobes,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Kids%20wardrobe,
furniture-dressers-chests-1,6-Drawer Dresser,"6-drawer dresser. Excellent quality, like new. Includes all original parts and accessories.",867.00,furniture,dressers-chests,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=6-drawer%20dresser,
furniture-dressers-chests-2,5-Drawer Dresser,5-drawer dresser in very good condition. Minor wear consistent with normal use. Fully functional.,624.00,furniture,dressers-chests,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=5-drawer%20dresser,
furniture-dressers-chests-3,Chest of Drawers,"Chest of drawers. High-quality materials, sturdy construction. Perfect condition, barely used.",939.00,furniture,dressers-chests,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Chest%20drawers,
furniture-dressers-chests-4,Tallboy Dresser,"Tallboy dresser. Excellent quality, like new. Includes all original parts and accessories.",638.00,furniture,dressers-chests,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Tallboy%20dresser,
furniture-dressers-chests-5,Wide Dresser,Wide dresser in very good condition. Minor wear consistent with normal use. Fully functional.,925.00,furniture,dressers-chests,Sharjah,https://placehold.co/800x800/EA580C/FFFFFF?text=Wide%20dresser,
furniture-dressers-chests-6,Mirror Dresser,"Dresser with mirror. High-quality materials, sturdy construction. Perfect condition, barely used.",983.00,furniture,dressers-chests,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Mirror%20dresser,
furniture-dressers-chests-7,Modern Dresser,"Modern design dresser. High-quality materials, sturdy construction. Perfect condition, barely used.",307.00,furniture,dressers-chests,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Modern%20dresser,
furniture-dressers-chests-8,Vintage Dresser,Vintage style dresser in very good condition. Minor wear consistent with normal use. Fully functional.,887.00,furniture,dressers-chests,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Vintage%20dresser,
furniture-dressers-chests-9,Antique Dresser,"Antique dresser in great condition. Clean, well-cared for. No pets, no smoking household.",799.00,furniture,dressers-chests,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Antique%20dresser,
furniture-dressers-chests-10,Kids Dresser,Kids dresser in very good condition. Minor wear consistent with normal use. Fully functional.,220.00,furniture,dressers-chests,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Kids%20dresser,
furniture-nightstands-1,Bedside Table,"Classic bedside table. Excellent quality, like new. Includes all original parts and accessories.",85.00,furniture,nightstands,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Bedside%20table,
furniture-nightstands-2,Nightstand with Drawer,"Nightstand with drawer. Excellent quality, like new. Includes all original parts and accessories.",323.00,furniture,nightstands,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Nightstand%20drawer,
furniture-nightstands-3,Modern Nightstand,"Modern design nightstand in great condition. Clean, well-cared for. No pets, no smoking household.",219.00,furniture,nightstands,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Modern%20nightstand,
furniture-nightstands-4,Vintage Nightstand,"Vintage style nightstand in great condition. Clean, well-cared for. No pets, no smoking household.",335.00,furniture,nightstands,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Vintage%20nightstand,
furniture-nightstands-5,Nesting Nightstands,"Set of nesting nightstands. High-quality materials, sturdy construction. Perfect condition, barely used.",256.00,furniture,nightstands,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Nesting%20nightstands,
furniture-nightstands-6,Floating Nightstand,"Wall-mounted nightstand in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",314.00,furniture,nightstands,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Floating%20nightstand,
furniture-nightstands-7,Storage Nightstand,"Nightstand with storage in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",111.00,furniture,nightstands,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Storage%20nightstand,
furniture-nightstands-8,Round Nightstand,"Round nightstand. Excellent quality, like new. Includes all original parts and accessories.",343.00,furniture,nightstands,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Round%20nightstand,
furniture-nightstands-9,Square Nightstand,Square nightstand in very good condition. Minor wear consistent with normal use. Fully functional.,97.00,furniture,nightstands,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Square%20nightstand,
